version_id,title_id,version_type,resolution,frame_rate,audio_channels,hdr_format,file_size_gb,is_localized,created_date
VER_TITLE_004245_000,TITLE_004245,Original,8K,25,Atmos,HDR10,101.66,False,2025-09-08 22:32:42.129162
VER_TITLE_004246_000,TITLE_004246,Original,8K,50,5.1,HDR10,211.98,False,2026-01-19 22:32:42.129187
VER_TITLE_004247_000,TITLE_004247,Localized,4K,24,2.0,HDR10+,184.99,False,2026-03-03 22:32:42.129211
VER_TITLE_004247_001,TITLE_004247,Edited,8K,23.976,2.0,SDR,46.7,True,2025-07-25 22:32:42.129216
VER_TITLE_004247_002,TITLE_004247,Original,4K,25,2.0,SDR,190.78,False,2025-12-04 22:32:42.129220
VER_TITLE_004247_003,TITLE_004247,Remastered,4K,23.976,Atmos,None,333.64,False,2025-11-14 22:32:42.129224
VER_TITLE_004248_000,TITLE_004248,Original,8K,24,5.1,None,392.63,False,2025-06-12 22:32:42.129249
VER_TITLE_004248_001,TITLE_004248,Original,4K,23.976,Atmos,None,439.56,False,2026-03-06 22:32:42.129254
VER_TITLE_004248_002,TITLE_004248,Original,4K,29.97,7.1,SDR,459.15,True,2026-03-02 22:32:42.129258
VER_TITLE_004248_003,TITLE_004248,Edited,HD,23.976,5.1,HDR10+,306.15,True,2025-06-26 22:32:42.129263
VER_TITLE_004248_004,TITLE_004248,Original,8K,50,7.1,SDR,314.51,False,2026-03-03 22:32:42.129268
VER_TITLE_004248_005,TITLE_004248,Edited,4K,23.976,2.0,None,83.79,False,2026-04-25 22:32:42.129272
VER_TITLE_004249_000,TITLE_004249,Localized,4K,29.97,7.1,HDR10,249.38,False,2025-12-25 22:32:42.129296
VER_TITLE_004250_000,TITLE_004250,Original,4K,24,Atmos,SDR,70.05,True,2026-04-25 22:32:42.129320
VER_TITLE_004251_000,TITLE_004251,Edited,HD,29.97,Atmos,SDR,358.47,True,2026-04-05 22:32:42.129343
VER_TITLE_004251_001,TITLE_004251,Original,4K,29.97,2.0,HDR10,478.81,False,2025-10-24 22:32:42.129348
VER_TITLE_004252_000,TITLE_004252,Original,HD,60,2.0,HDR10,263.35,False,2025-06-16 22:32:42.129371
VER_TITLE_004252_001,TITLE_004252,Remastered,4K,29.97,7.1,None,489.14,False,2026-01-26 22:32:42.129376
VER_TITLE_004253_000,TITLE_004253,Edited,HD,25,2.0,None,68.45,True,2026-02-07 22:32:42.129399
VER_TITLE_004253_001,TITLE_004253,Edited,8K,60,2.0,HDR10,157.3,False,2025-10-19 22:32:42.129405
VER_TITLE_004253_002,TITLE_004253,Edited,8K,50,5.1,None,473.99,False,2025-11-29 22:32:42.129409
VER_TITLE_004253_003,TITLE_004253,Original,8K,24,7.1,HDR10,229.22,False,2026-02-09 22:32:42.129414
VER_TITLE_004253_004,TITLE_004253,Edited,HD,25,5.1,None,59.33,True,2026-01-30 22:32:42.129418
VER_TITLE_004253_005,TITLE_004253,Remastered,4K,29.97,5.1,None,290.88,False,2025-09-10 22:32:42.129423
VER_TITLE_004254_000,TITLE_004254,Remastered,8K,23.976,5.1,HDR10,110.61,True,2025-09-12 22:32:42.129449
VER_TITLE_004255_000,TITLE_004255,Original,8K,30,Atmos,None,277.54,False,2026-04-02 22:32:42.129472
VER_TITLE_004255_001,TITLE_004255,Localized,4K,50,2.0,HDR10,410.74,False,2025-06-03 22:32:42.129477
VER_TITLE_004255_002,TITLE_004255,Localized,HD,29.97,Atmos,SDR,466.82,False,2026-01-06 22:32:42.129481
VER_TITLE_004256_000,TITLE_004256,Edited,4K,30,5.1,SDR,211.09,False,2025-12-21 22:32:42.129505
VER_TITLE_004256_001,TITLE_004256,Remastered,4K,30,7.1,Dolby Vision,322.43,True,2025-08-29 22:32:42.129510
VER_TITLE_004256_002,TITLE_004256,Edited,4K,25,7.1,None,183.05,False,2025-08-24 22:32:42.129514
VER_TITLE_004256_003,TITLE_004256,Edited,HD,29.97,Atmos,HDR10+,334.09,True,2025-09-22 22:32:42.129519
VER_TITLE_004256_004,TITLE_004256,Localized,8K,29.97,2.0,HDR10+,299.2,True,2025-08-15 22:32:42.129523
VER_TITLE_004257_000,TITLE_004257,Remastered,4K,23.976,2.0,Dolby Vision,356.51,False,2026-05-15 22:32:42.129551
VER_TITLE_004258_000,TITLE_004258,Edited,8K,50,Atmos,None,385.13,True,2025-08-04 22:32:42.129574
VER_TITLE_004259_000,TITLE_004259,Edited,8K,24,7.1,HDR10+,211.25,False,2026-01-01 22:32:42.129598
VER_TITLE_004259_001,TITLE_004259,Localized,HD,24,7.1,HDR10,49.48,False,2025-05-23 22:32:42.129603
VER_TITLE_004259_002,TITLE_004259,Localized,HD,50,Atmos,HDR10,210.71,False,2026-01-31 22:32:42.129608
VER_TITLE_004259_003,TITLE_004259,Edited,4K,50,Atmos,SDR,231.74,False,2026-02-03 22:32:42.129612
VER_TITLE_004259_004,TITLE_004259,Edited,8K,60,2.0,HDR10,116.46,True,2025-08-15 22:32:42.129617
VER_TITLE_004259_005,TITLE_004259,Localized,4K,23.976,Atmos,SDR,275.04,True,2026-01-26 22:32:42.129622
VER_TITLE_004260_000,TITLE_004260,Edited,4K,24,5.1,HDR10+,375.93,False,2026-02-13 22:32:42.129646
VER_TITLE_004260_001,TITLE_004260,Localized,4K,60,2.0,Dolby Vision,253.93,False,2025-06-05 22:32:42.129651
VER_TITLE_004260_002,TITLE_004260,Localized,4K,60,5.1,None,318.99,False,2025-09-22 22:32:42.129655
VER_TITLE_004260_003,TITLE_004260,Remastered,HD,25,2.0,SDR,70.83,True,2026-03-03 22:32:42.129659
VER_TITLE_004261_000,TITLE_004261,Localized,HD,29.97,7.1,HDR10,225.69,False,2025-10-10 22:32:42.129683
VER_TITLE_004261_001,TITLE_004261,Remastered,8K,24,5.1,HDR10+,14.55,True,2025-06-24 22:32:42.129688
VER_TITLE_004261_002,TITLE_004261,Original,HD,29.97,5.1,Dolby Vision,68.58,False,2025-11-29 22:32:42.129692
VER_TITLE_004262_000,TITLE_004262,Localized,8K,50,Atmos,HDR10+,33.1,False,2026-02-12 22:32:42.129717
VER_TITLE_004262_001,TITLE_004262,Remastered,8K,50,2.0,HDR10,350.8,False,2025-07-17 22:32:42.129721
VER_TITLE_004262_002,TITLE_004262,Localized,4K,50,Atmos,Dolby Vision,199.26,False,2026-01-23 22:32:42.129726
VER_TITLE_004262_003,TITLE_004262,Localized,4K,30,2.0,HDR10,110.04,True,2026-01-31 22:32:42.129730
VER_TITLE_004263_000,TITLE_004263,Original,HD,60,Atmos,HDR10,15.63,True,2025-08-16 22:32:42.129754
VER_TITLE_004263_001,TITLE_004263,Original,4K,23.976,Atmos,SDR,190.0,True,2026-05-12 22:32:42.129759
VER_TITLE_004263_002,TITLE_004263,Localized,8K,50,5.1,HDR10,11.59,True,2026-05-10 22:32:42.129764
VER_TITLE_004263_003,TITLE_004263,Remastered,4K,24,Atmos,None,124.04,True,2026-03-14 22:32:42.129768
VER_TITLE_004263_004,TITLE_004263,Localized,HD,25,7.1,HDR10,47.72,True,2026-04-25 22:32:42.129772
VER_TITLE_004264_000,TITLE_004264,Remastered,8K,29.97,Atmos,HDR10,189.56,False,2025-10-29 22:32:42.129796
VER_TITLE_004264_001,TITLE_004264,Remastered,8K,25,5.1,Dolby Vision,285.92,False,2026-01-02 22:32:42.129803
VER_TITLE_004264_002,TITLE_004264,Original,4K,23.976,Atmos,SDR,374.22,False,2025-09-16 22:32:42.129807
VER_TITLE_004264_003,TITLE_004264,Remastered,8K,25,7.1,SDR,152.18,False,2025-10-25 22:32:42.129812
VER_TITLE_004264_004,TITLE_004264,Remastered,8K,30,5.1,HDR10+,216.36,True,2026-01-18 22:32:42.129816
VER_TITLE_004265_000,TITLE_004265,Remastered,4K,24,Atmos,SDR,20.6,False,2025-10-08 22:32:42.129841
VER_TITLE_004266_000,TITLE_004266,Localized,HD,25,2.0,HDR10,62.6,True,2025-08-23 22:32:42.129866
VER_TITLE_004266_001,TITLE_004266,Localized,HD,25,Atmos,HDR10+,288.35,True,2025-11-26 22:32:42.129871
VER_TITLE_004266_002,TITLE_004266,Localized,HD,25,Atmos,HDR10,416.13,True,2025-11-28 22:32:42.129875
VER_TITLE_004266_003,TITLE_004266,Localized,8K,23.976,2.0,HDR10+,161.56,False,2026-01-15 22:32:42.129880
VER_TITLE_004266_004,TITLE_004266,Localized,HD,23.976,Atmos,HDR10+,411.1,True,2025-09-30 22:32:42.129884
VER_TITLE_004267_000,TITLE_004267,Original,HD,50,Atmos,HDR10,473.74,True,2026-05-18 22:32:42.129912
VER_TITLE_004267_001,TITLE_004267,Edited,4K,50,7.1,HDR10,280.46,False,2026-01-20 22:32:42.129917
VER_TITLE_004267_002,TITLE_004267,Remastered,HD,50,2.0,HDR10,15.46,False,2025-12-10 22:32:42.129921
VER_TITLE_004267_003,TITLE_004267,Localized,HD,24,2.0,Dolby Vision,170.4,False,2026-04-20 22:32:42.129926
VER_TITLE_004268_000,TITLE_004268,Original,4K,30,Atmos,HDR10,246.4,True,2026-02-01 22:32:42.129951
VER_TITLE_004268_001,TITLE_004268,Remastered,HD,29.97,7.1,HDR10,375.73,False,2025-08-26 22:32:42.129955
VER_TITLE_004268_002,TITLE_004268,Localized,HD,30,5.1,None,362.14,False,2026-05-08 22:32:42.129960
VER_TITLE_004269_000,TITLE_004269,Original,8K,50,Atmos,None,496.59,True,2025-12-03 22:32:42.129985
VER_TITLE_004269_001,TITLE_004269,Original,4K,24,Atmos,None,354.89,False,2026-04-14 22:32:42.129990
VER_TITLE_004269_002,TITLE_004269,Original,4K,24,2.0,SDR,48.02,False,2025-09-30 22:32:42.129995
VER_TITLE_004269_003,TITLE_004269,Localized,HD,23.976,7.1,SDR,189.16,False,2026-02-14 22:32:42.129999
VER_TITLE_004269_004,TITLE_004269,Original,8K,60,2.0,HDR10,441.37,True,2025-06-21 22:32:42.130004
VER_TITLE_004269_005,TITLE_004269,Remastered,8K,25,7.1,None,106.63,False,2025-11-29 22:32:42.130011
VER_TITLE_004270_000,TITLE_004270,Edited,4K,60,5.1,None,216.79,True,2025-07-05 22:32:42.130037
VER_TITLE_004270_001,TITLE_004270,Localized,HD,60,5.1,HDR10,268.3,True,2026-03-06 22:32:42.130042
VER_TITLE_004270_002,TITLE_004270,Edited,8K,50,2.0,HDR10+,75.32,False,2025-06-25 22:32:42.130046
VER_TITLE_004270_003,TITLE_004270,Edited,4K,50,2.0,None,211.12,False,2025-08-29 22:32:42.130051
VER_TITLE_004270_004,TITLE_004270,Edited,HD,25,Atmos,Dolby Vision,190.22,True,2025-07-10 22:32:42.130055
VER_TITLE_004271_000,TITLE_004271,Edited,8K,60,5.1,SDR,90.17,False,2026-03-13 22:32:42.130091
VER_TITLE_004271_001,TITLE_004271,Remastered,HD,60,5.1,SDR,166.46,True,2026-02-11 22:32:42.130103
VER_TITLE_004271_002,TITLE_004271,Edited,HD,50,2.0,Dolby Vision,367.68,True,2026-05-05 22:32:42.130108
VER_TITLE_004271_003,TITLE_004271,Remastered,4K,25,5.1,HDR10,241.39,False,2025-11-30 22:32:42.130113
VER_TITLE_004272_000,TITLE_004272,Original,8K,23.976,Atmos,None,11.42,True,2025-08-06 22:32:42.130145
VER_TITLE_004272_001,TITLE_004272,Remastered,HD,30,2.0,SDR,18.45,True,2025-12-01 22:32:42.130150
VER_TITLE_004272_002,TITLE_004272,Localized,HD,50,5.1,None,476.32,True,2025-07-24 22:32:42.130155
VER_TITLE_004272_003,TITLE_004272,Original,4K,25,2.0,Dolby Vision,405.96,True,2025-10-19 22:32:42.130159
VER_TITLE_004272_004,TITLE_004272,Remastered,4K,60,Atmos,HDR10+,79.43,True,2025-08-26 22:32:42.130163
VER_TITLE_004273_000,TITLE_004273,Edited,4K,29.97,2.0,Dolby Vision,416.28,False,2025-12-09 22:32:42.130190
VER_TITLE_004274_000,TITLE_004274,Original,8K,23.976,5.1,HDR10,306.69,True,2026-03-30 22:32:42.130213
VER_TITLE_004274_001,TITLE_004274,Localized,HD,24,2.0,None,47.39,True,2025-10-21 22:32:42.130223
VER_TITLE_004274_002,TITLE_004274,Edited,HD,24,Atmos,None,368.97,False,2026-01-16 22:32:42.130228
VER_TITLE_004274_003,TITLE_004274,Remastered,4K,30,Atmos,SDR,281.45,True,2026-01-26 22:32:42.130232
VER_TITLE_004274_004,TITLE_004274,Edited,8K,24,5.1,HDR10+,360.95,False,2025-11-27 22:32:42.130236
VER_TITLE_004275_000,TITLE_004275,Localized,8K,25,5.1,HDR10,184.63,True,2026-03-10 22:32:42.130262
VER_TITLE_004275_001,TITLE_004275,Edited,8K,23.976,2.0,Dolby Vision,353.56,True,2025-08-01 22:32:42.130268
VER_TITLE_004275_002,TITLE_004275,Localized,HD,25,5.1,HDR10,225.22,False,2025-06-23 22:32:42.130272
VER_TITLE_004276_000,TITLE_004276,Remastered,8K,50,Atmos,HDR10,23.17,False,2025-10-31 22:32:42.130296
VER_TITLE_004276_001,TITLE_004276,Edited,4K,24,7.1,None,453.07,True,2025-05-25 22:32:42.130301
VER_TITLE_004276_002,TITLE_004276,Remastered,8K,30,2.0,HDR10+,461.67,True,2026-01-14 22:32:42.130305
VER_TITLE_004276_003,TITLE_004276,Remastered,4K,25,Atmos,SDR,289.55,False,2025-08-07 22:32:42.130312
VER_TITLE_004277_000,TITLE_004277,Original,HD,24,5.1,HDR10,272.44,True,2026-03-22 22:32:42.130336
VER_TITLE_004278_000,TITLE_004278,Localized,8K,25,2.0,SDR,399.26,True,2025-08-21 22:32:42.130360
VER_TITLE_004278_001,TITLE_004278,Remastered,8K,23.976,5.1,HDR10,310.07,False,2026-04-20 22:32:42.130365
VER_TITLE_004278_002,TITLE_004278,Localized,8K,23.976,5.1,HDR10+,343.16,True,2025-05-28 22:32:42.130370
VER_TITLE_004279_000,TITLE_004279,Remastered,4K,50,Atmos,HDR10+,20.34,True,2025-12-24 22:32:42.130413
VER_TITLE_004279_001,TITLE_004279,Remastered,4K,29.97,7.1,HDR10+,220.97,False,2025-10-26 22:32:42.130418
VER_TITLE_004279_002,TITLE_004279,Localized,HD,29.97,5.1,SDR,415.34,False,2025-07-22 22:32:42.130423
VER_TITLE_004279_003,TITLE_004279,Remastered,4K,50,Atmos,None,82.4,True,2025-09-09 22:32:42.130427
VER_TITLE_004280_000,TITLE_004280,Remastered,4K,29.97,5.1,HDR10,208.72,True,2026-05-21 22:32:42.130454
VER_TITLE_004280_001,TITLE_004280,Edited,HD,60,2.0,SDR,385.38,True,2025-10-01 22:32:42.130460
VER_TITLE_004280_002,TITLE_004280,Edited,4K,60,Atmos,None,272.62,True,2025-12-21 22:32:42.130464
VER_TITLE_004280_003,TITLE_004280,Remastered,8K,50,7.1,Dolby Vision,23.94,True,2025-08-31 22:32:42.130468
VER_TITLE_004281_000,TITLE_004281,Edited,HD,30,2.0,Dolby Vision,73.36,True,2025-08-27 22:32:42.130494
VER_TITLE_004282_000,TITLE_004282,Original,4K,24,Atmos,SDR,120.14,True,2026-01-22 22:32:42.130519
VER_TITLE_004282_001,TITLE_004282,Original,4K,25,Atmos,HDR10,403.9,False,2025-07-17 22:32:42.130524
VER_TITLE_004282_002,TITLE_004282,Edited,4K,50,5.1,None,254.87,False,2025-12-25 22:32:42.130528
VER_TITLE_004282_003,TITLE_004282,Localized,4K,25,2.0,SDR,293.07,False,2025-07-03 22:32:42.130532
VER_TITLE_004282_004,TITLE_004282,Remastered,HD,29.97,7.1,Dolby Vision,353.89,False,2025-09-12 22:32:42.130537
VER_TITLE_004282_005,TITLE_004282,Localized,8K,25,2.0,HDR10,13.86,True,2025-08-25 22:32:42.130541
VER_TITLE_004283_000,TITLE_004283,Remastered,HD,30,2.0,HDR10+,402.79,True,2025-06-30 22:32:42.130565
VER_TITLE_004283_001,TITLE_004283,Original,8K,25,2.0,HDR10,297.6,True,2025-06-23 22:32:42.130571
VER_TITLE_004283_002,TITLE_004283,Localized,4K,30,2.0,SDR,267.72,True,2025-07-28 22:32:42.130576
VER_TITLE_004283_003,TITLE_004283,Localized,HD,60,7.1,None,471.23,True,2025-12-18 22:32:42.130580
VER_TITLE_004283_004,TITLE_004283,Localized,HD,23.976,7.1,None,288.63,True,2025-11-15 22:32:42.130586
VER_TITLE_004283_005,TITLE_004283,Edited,HD,50,7.1,Dolby Vision,386.95,True,2026-04-03 22:32:42.130590
VER_TITLE_004284_000,TITLE_004284,Remastered,HD,60,Atmos,Dolby Vision,457.2,False,2025-09-15 22:32:42.130618
VER_TITLE_004284_001,TITLE_004284,Edited,4K,50,5.1,Dolby Vision,379.21,True,2025-11-08 22:32:42.130623
VER_TITLE_004284_002,TITLE_004284,Localized,8K,50,7.1,Dolby Vision,74.7,True,2025-09-20 22:32:42.130627
VER_TITLE_004284_003,TITLE_004284,Original,8K,23.976,5.1,HDR10+,50.19,False,2025-10-25 22:32:42.130633
VER_TITLE_004284_004,TITLE_004284,Localized,8K,29.97,Atmos,Dolby Vision,111.0,True,2026-02-04 22:32:42.130637
VER_TITLE_004285_000,TITLE_004285,Original,8K,29.97,Atmos,SDR,469.79,True,2026-03-09 22:32:42.130662
VER_TITLE_004285_001,TITLE_004285,Localized,4K,25,7.1,None,79.34,True,2025-07-31 22:32:42.130667
VER_TITLE_004285_002,TITLE_004285,Localized,4K,60,2.0,Dolby Vision,83.53,False,2025-08-17 22:32:42.130672
VER_TITLE_004286_000,TITLE_004286,Edited,8K,50,7.1,HDR10+,309.83,True,2026-03-30 22:32:42.130696
VER_TITLE_004286_001,TITLE_004286,Edited,8K,24,Atmos,Dolby Vision,75.12,False,2025-11-16 22:32:42.130701
VER_TITLE_004286_002,TITLE_004286,Original,8K,50,Atmos,HDR10,121.96,True,2025-10-10 22:32:42.130706
VER_TITLE_004286_003,TITLE_004286,Localized,4K,25,7.1,Dolby Vision,302.48,True,2026-02-14 22:32:42.130710
VER_TITLE_004287_000,TITLE_004287,Edited,HD,25,5.1,None,365.59,False,2026-02-06 22:32:42.130792
VER_TITLE_004287_001,TITLE_004287,Edited,HD,23.976,2.0,HDR10+,471.28,False,2025-09-10 22:32:42.130799
VER_TITLE_004287_002,TITLE_004287,Original,HD,25,7.1,HDR10,108.08,False,2026-05-05 22:32:42.130804
VER_TITLE_004287_003,TITLE_004287,Localized,8K,60,2.0,None,110.35,False,2025-06-23 22:32:42.130809
VER_TITLE_004287_004,TITLE_004287,Edited,4K,30,Atmos,Dolby Vision,370.25,True,2025-10-18 22:32:42.130813
VER_TITLE_004288_000,TITLE_004288,Edited,HD,23.976,2.0,Dolby Vision,146.14,False,2025-08-27 22:32:42.130844
VER_TITLE_004288_001,TITLE_004288,Edited,HD,50,2.0,None,350.94,True,2025-09-10 22:32:42.130849
VER_TITLE_004289_000,TITLE_004289,Edited,4K,30,2.0,None,213.84,False,2026-02-28 22:32:42.130874
VER_TITLE_004289_001,TITLE_004289,Remastered,HD,30,2.0,None,17.12,True,2026-02-03 22:32:42.130879
VER_TITLE_004289_002,TITLE_004289,Remastered,HD,29.97,5.1,Dolby Vision,12.33,False,2025-11-09 22:32:42.130884
VER_TITLE_004290_000,TITLE_004290,Localized,HD,29.97,7.1,HDR10,487.24,True,2025-08-24 22:32:42.130910
VER_TITLE_004290_001,TITLE_004290,Original,8K,60,5.1,None,224.45,True,2026-02-23 22:32:42.130915
VER_TITLE_004290_002,TITLE_004290,Original,8K,60,7.1,HDR10+,356.81,False,2025-07-28 22:32:42.130920
VER_TITLE_004290_003,TITLE_004290,Edited,4K,50,5.1,HDR10+,167.96,True,2026-01-02 22:32:42.130925
VER_TITLE_004290_004,TITLE_004290,Localized,8K,50,7.1,HDR10+,236.9,False,2025-07-17 22:32:42.130929
VER_TITLE_004290_005,TITLE_004290,Original,HD,30,5.1,HDR10,128.65,False,2025-06-07 22:32:42.130933
VER_TITLE_004291_000,TITLE_004291,Remastered,8K,30,7.1,None,201.54,True,2025-08-21 22:32:42.130960
VER_TITLE_004292_000,TITLE_004292,Edited,4K,50,5.1,Dolby Vision,211.25,True,2026-02-21 22:32:42.130984
VER_TITLE_004293_000,TITLE_004293,Edited,HD,24,2.0,None,493.59,True,2025-09-09 22:32:42.131006
VER_TITLE_004293_001,TITLE_004293,Localized,HD,50,Atmos,Dolby Vision,137.23,True,2025-08-20 22:32:42.131011
VER_TITLE_004293_002,TITLE_004293,Localized,8K,60,2.0,Dolby Vision,374.71,False,2025-11-10 22:32:42.131016
VER_TITLE_004294_000,TITLE_004294,Original,HD,25,7.1,Dolby Vision,312.64,True,2026-04-05 22:32:42.131039
VER_TITLE_004294_001,TITLE_004294,Edited,HD,24,7.1,Dolby Vision,192.88,True,2026-02-08 22:32:42.131044
VER_TITLE_004294_002,TITLE_004294,Original,HD,50,5.1,Dolby Vision,334.18,True,2025-12-30 22:32:42.131048
VER_TITLE_004295_000,TITLE_004295,Edited,4K,24,5.1,HDR10+,484.53,False,2026-05-14 22:32:42.131072
VER_TITLE_004295_001,TITLE_004295,Localized,HD,30,7.1,None,123.49,True,2025-08-18 22:32:42.131076
VER_TITLE_004295_002,TITLE_004295,Edited,4K,60,7.1,Dolby Vision,45.02,False,2025-11-27 22:32:42.131081
VER_TITLE_004295_003,TITLE_004295,Remastered,4K,23.976,5.1,HDR10+,198.31,False,2025-08-16 22:32:42.131085
VER_TITLE_004296_000,TITLE_004296,Remastered,4K,30,Atmos,None,100.81,False,2025-10-24 22:32:42.131109
VER_TITLE_004296_001,TITLE_004296,Localized,4K,60,7.1,Dolby Vision,447.82,True,2025-06-07 22:32:42.131113
VER_TITLE_004296_002,TITLE_004296,Localized,HD,25,2.0,SDR,290.75,True,2026-02-03 22:32:42.131119
VER_TITLE_004296_003,TITLE_004296,Localized,HD,29.97,2.0,HDR10+,98.74,True,2026-04-19 22:32:42.131124
VER_TITLE_004296_004,TITLE_004296,Remastered,4K,50,7.1,HDR10,483.43,False,2026-01-23 22:32:42.131128
VER_TITLE_004296_005,TITLE_004296,Edited,8K,23.976,2.0,Dolby Vision,217.7,False,2025-07-06 22:32:42.131133
VER_TITLE_004297_000,TITLE_004297,Original,HD,60,5.1,None,434.41,True,2026-02-03 22:32:42.131158
VER_TITLE_004297_001,TITLE_004297,Remastered,8K,60,2.0,Dolby Vision,165.04,True,2025-07-24 22:32:42.131163
VER_TITLE_004297_002,TITLE_004297,Edited,HD,50,Atmos,HDR10+,142.13,True,2025-07-11 22:32:42.131167
VER_TITLE_004297_003,TITLE_004297,Remastered,4K,25,2.0,HDR10,233.81,True,2025-06-04 22:32:42.131173
VER_TITLE_004297_004,TITLE_004297,Edited,HD,30,2.0,None,137.76,False,2025-05-23 22:32:42.131177
VER_TITLE_004298_000,TITLE_004298,Localized,8K,24,7.1,HDR10+,231.77,True,2026-02-25 22:32:42.131202
VER_TITLE_004298_001,TITLE_004298,Localized,HD,60,5.1,SDR,155.0,False,2025-09-05 22:32:42.131207
VER_TITLE_004299_000,TITLE_004299,Original,HD,29.97,7.1,HDR10+,294.87,False,2025-06-01 22:32:42.131231
VER_TITLE_004299_001,TITLE_004299,Localized,HD,30,5.1,Dolby Vision,118.63,False,2026-01-22 22:32:42.131236
VER_TITLE_004299_002,TITLE_004299,Edited,HD,50,5.1,None,245.27,False,2025-10-06 22:32:42.131241
VER_TITLE_004299_003,TITLE_004299,Edited,8K,60,5.1,Dolby Vision,403.54,True,2026-03-18 22:32:42.131245
VER_TITLE_004299_004,TITLE_004299,Original,8K,60,2.0,HDR10+,231.8,False,2026-04-28 22:32:42.131250
VER_TITLE_004300_000,TITLE_004300,Remastered,HD,30,7.1,Dolby Vision,161.65,False,2026-05-16 22:32:42.131275
VER_TITLE_004300_001,TITLE_004300,Edited,HD,29.97,7.1,HDR10,240.24,False,2025-11-26 22:32:42.131280
VER_TITLE_004300_002,TITLE_004300,Localized,8K,24,Atmos,None,437.8,True,2026-03-16 22:32:42.131284
VER_TITLE_004300_003,TITLE_004300,Remastered,4K,24,5.1,Dolby Vision,315.58,False,2026-05-18 22:32:42.131288
VER_TITLE_004300_004,TITLE_004300,Remastered,8K,25,7.1,None,156.51,True,2026-02-27 22:32:42.131293
VER_TITLE_004300_005,TITLE_004300,Localized,HD,25,7.1,HDR10,359.42,True,2026-04-03 22:32:42.131297
VER_TITLE_004301_000,TITLE_004301,Original,8K,60,Atmos,None,473.68,True,2026-04-17 22:32:42.131325
VER_TITLE_004301_001,TITLE_004301,Edited,8K,29.97,2.0,HDR10,439.2,True,2025-07-14 22:32:42.131330
VER_TITLE_004301_002,TITLE_004301,Original,4K,60,7.1,None,366.35,False,2025-10-24 22:32:42.131334
VER_TITLE_004301_003,TITLE_004301,Remastered,8K,29.97,7.1,HDR10,69.48,False,2026-03-16 22:32:42.131338
VER_TITLE_004301_004,TITLE_004301,Remastered,HD,50,Atmos,HDR10+,284.67,False,2026-03-14 22:32:42.131342
VER_TITLE_004301_005,TITLE_004301,Localized,4K,29.97,2.0,HDR10,212.35,True,2026-05-04 22:32:42.131346
VER_TITLE_004302_000,TITLE_004302,Original,HD,50,Atmos,None,68.2,False,2026-05-11 22:32:42.131371
VER_TITLE_004303_000,TITLE_004303,Edited,4K,60,7.1,SDR,74.85,True,2026-01-15 22:32:42.131396
VER_TITLE_004303_001,TITLE_004303,Edited,8K,23.976,7.1,SDR,305.1,False,2026-05-16 22:32:42.131400
VER_TITLE_004303_002,TITLE_004303,Localized,HD,60,2.0,Dolby Vision,104.52,True,2025-07-27 22:32:42.131405
VER_TITLE_004303_003,TITLE_004303,Edited,HD,29.97,2.0,Dolby Vision,400.24,False,2025-10-10 22:32:42.131409
VER_TITLE_004303_004,TITLE_004303,Localized,4K,30,7.1,Dolby Vision,149.41,True,2026-03-08 22:32:42.131414
VER_TITLE_004303_005,TITLE_004303,Remastered,8K,60,7.1,None,409.05,True,2026-03-16 22:32:42.131418
VER_TITLE_004304_000,TITLE_004304,Localized,8K,50,7.1,None,338.83,True,2026-03-21 22:32:42.131443
VER_TITLE_004304_001,TITLE_004304,Edited,HD,29.97,7.1,SDR,183.62,True,2025-06-13 22:32:42.131448
VER_TITLE_004304_002,TITLE_004304,Edited,8K,29.97,Atmos,HDR10,184.08,False,2025-08-26 22:32:42.131452
VER_TITLE_004305_000,TITLE_004305,Localized,8K,25,Atmos,Dolby Vision,394.02,False,2025-12-17 22:32:42.131476
VER_TITLE_004305_001,TITLE_004305,Edited,HD,30,2.0,HDR10,467.09,False,2026-03-14 22:32:42.131482
VER_TITLE_004305_002,TITLE_004305,Edited,8K,50,5.1,Dolby Vision,168.79,False,2025-08-15 22:32:42.131486
VER_TITLE_004306_000,TITLE_004306,Localized,8K,29.97,7.1,SDR,160.31,True,2026-04-02 22:32:42.131510
VER_TITLE_004306_001,TITLE_004306,Remastered,HD,30,7.1,HDR10+,304.34,True,2026-04-24 22:32:42.131515
VER_TITLE_004306_002,TITLE_004306,Remastered,4K,25,7.1,SDR,312.57,False,2026-05-06 22:32:42.131519
VER_TITLE_004306_003,TITLE_004306,Edited,8K,60,Atmos,HDR10+,16.15,False,2025-07-01 22:32:42.131523
VER_TITLE_004307_000,TITLE_004307,Edited,HD,60,7.1,HDR10+,359.34,True,2026-04-05 22:32:42.131548
